uid,user_name,rating,date,text,option_name,help_count,perfume,moisture
27481280,홍*혁 ,,2017.07.17,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
27466304,나*원 ,,2017.07.17,"
                    
                        저자극이라 피부에 좋아요. 촉촉함도 오래 갑니다.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27459116,이*혁 ,,2017.07.17,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27454591,고*지 ,,2017.07.17,"
                    
                        매번쓰는제품이예요
똑 떨어져갈 때쯤 로켓배송으로
빠르게 받았어요 감사합니다
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27448117,양*희 ,,2017.07.17,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27436968,김*한 ,,2017.07.17,"
                    
                        수분크림방랑자라........ 그래도 트러블 없이 꾸준히 아주 잘 쓰고 있습니다! 가격도 저렴해서 굿굿 포장도 굿굿
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
27428368,권*영 ,,2017.07.16,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
27428191,양*영 ,,2017.07.16,"
                    
                        촉촉하게 잘 써요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
27424354,박*준 ,,2017.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27424110,황*현 ,,2017.07.16,,"피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,,
27417431,김*환 ,,2017.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27411563,노*빈 ,,2017.07.16,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,아주 만족해요,예상만큼 좋아요
27411512,노*빈 ,,2017.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27404963,이*선 ,,2017.07.16,"
                    
                        좀 비씬감이있어 망설이다 애기랑 같이 써볼까하고 주문햇어요.역시나 입구 막는 스티커가 없네요 원래 다 있던데..괜찮은 거겠죠? 제가 얼굴이 마니 푸석한 편이라 수분 크림을 디따 마니 바르거든요..그때뿐이더라구요..이건 바르고 한참 지났는데도 촉촉함이 오래가긴하네여 담날까지..여름앤 좀 끈적인감이있어 시러하는분도 꽤 될듯..전 나름 괜찮은것 같아요 물광피부처럼 보여서ㅎㅎ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
27403752,원*선 ,,2017.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,,
27399606,강*미 ,,2017.07.16,"
                    
                        촉촉하고 좋습니다^^
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27399052,박*철 ,,2017.07.16,,"피지오겔 2016 NEW 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27389490,김*동 ,,2017.07.16,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
27389482,김*동 ,,2017.07.16,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
27374390,양*숙 ,,2017.07.15,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,아주 만족해요,
27368440,이*윤 ,,2017.07.15,,[피지오겔] DMT 크림  150ml,0,,
27334507,강*리 ,,2017.07.15,"
                    
                        좋아요 근데 여름에 쓰긴 살짝 기름진거같아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27323864,이*란 ,,2017.07.14,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27302600,정*진 ,,2017.07.14,"
                    
                        보습력 좋네요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
27298486,김*지 ,,2017.07.14,"
                    
                        최고입니다.

저한테는 피지오겔만한게 없네요.

로켓배송으로 사니까 가격도 저렴하고

최고입니다. 완전 추천이요!
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
27287860,배*영 ,,2017.07.14,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml, 2개",0,아주 만족해요,
27286543,허*란 ,,2017.07.14,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27284226,정*윤 ,,2017.07.14,"
                    
                        괜찮아요~0
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27278401,날좀냅둬 ,,2017.07.14,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27265566,김*미 ,,2017.07.13,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27240030,유*철 ,,2017.07.13,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27237099,구*영 ,,2017.07.13,"
                    
                        말이필요없는 피지오겔 대만족입니다
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림 피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 75ml",0,,
27233827,박*숙 ,,2017.07.13,"
                    
                        향에 민감한 저희 어머니가 계속 재구매 의사를 원하십니다. 
그만큼 제품에 만족하시는 것이겠지요~~~
많이 파세요.
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27196307,김*호 ,,2017.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27195723,오*진 ,,2017.07.12,"
                    
                        좋아용 한상쓰고잇어용
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27188289,박*희 ,,2017.07.12,"
                    
                        좋아요~~^^
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27188244,박*희 ,,2017.07.12,"
                    
                        배송도 빠르고 가격도 저렴해오~
                    
                ","피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27186465,권*희 ,,2017.07.12,"
                    
                        굿굿
                    
                ","피지오겔 데일리모이스쳐 테라피 페이셜 크림, 150ml",0,,
27176838,원*란 ,,2017.07.12,"
                    
                        얼굴이 뭘발라도 계속 건조한걸 친구한테 말했더니 이 피지오겔을 추천해주더라구요 자기도 이거 쓰고  건조한거 싹 없어졌다구 !
피부가 아주 민감한 저는 최대한 순한걸 발라야되는데 어플 '화해'들어가보니깐 이 제품에 안좋은 성분은 없더라구요  뭘발라도 나아지지가 않아서  반신반의하면서 구매했는데 정말 이거바르고 솔직히 한번 바르고  건조한게 없어지지는 않았구요 한 이틀정도 바르고  건조함 싹 없어졌어요 ! 이거 사고 거의 육개월정도 계속 쓰고있어요! 광고문구처럼  한번 바르면 48시간 보습이되고 내얼굴이 엄청 예민해서  아무거나 못바르고  건조하다! 하신분들 걍 사세요!! 솔직히 4계절 내내 써도 됩니다! 강추합니다!
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27173463,송*경 ,,2017.07.12,"
                    
                        좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27167116,이*재 ,,2017.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27166283,이*동 ,,2017.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27158594,서*은 ,,2017.07.12,"
                    
                        최고 슈퍼  울트라 왕짱 수분크림만 10여가지 써봤는데 타의 추종을 불허합니다
일단 써보세요 글구 쿠팡이 젤로 하고 빠릅니다
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27154985,김*정 ,,2017.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,예상만큼 좋아요
27142705,하*원 ,,2017.07.12,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림 해외구매대행, 75ml, 1 개",0,아주 만족해요,예상만큼 좋아요
27138742,최*미 ,,2017.07.12,,[피지오겔] DMT 크림  150ml,0,,
27138096,최*미 ,,2017.07.12,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,,
27137652,최*미 ,,2017.07.12,,"피지오겔  데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27121274,천*현 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,
27117821,육*연 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27113433,김*주 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27110326,문*경 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림 , 150ml",0,적당히 만족해요,예상만큼 좋아요
27094514,우리뽕이 ,,2017.07.11,"
                    
                        겨울에 썼었는데 제 피부엔 맞지가 않았어요ㅠ 
피지오겔 좋다길래 완전 기대했었는데 이거 쓰고 피부 다 망가졌어요ㅠㅠ 아무거나 써도 트러블 없던 강철 피부였는데 피지오겔 쓰고나서 민감성으로 바뀜 ㅠㅠㅠㅠㅠㅠ
내 인생에 다신 쓰나 봐라!
                    
                ",[피지오겔] DMT 크림  150ml,0,,
27092059,송*영 ,,2017.07.11,"
                    
                        촉촉하고 오래가고 좋은데.. 향이 좋진 않아요. 

향기로운 화장품은 아닙니다. ㅋ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27091971,최*환 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
27087049,배*빈 ,,2017.07.11,"
                    
                        제가 엄청 건성인편인데 보습력이 장난 아닙니다ㅎㅎㅎㅎ
좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27085559,윤*영 ,,2017.07.11,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27076548,김*영 ,,2017.07.11,"
                    
                        늘쓰던거.ㅎ
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27059241,남*정 ,,2017.07.10,,피지오겔 데일리 모이스쳐 테라피 페이셜 크림 150ml 1개,0,,
27055794,이*우 ,,2017.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27053607,꾸꾸식모 ,,2017.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27026935,김*희 ,,2017.07.10,"
                    
                        로션보다 좋은것같아요
촉촉하고 좋아요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,예상만큼 좋아요
27020776,박*화 ,,2017.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,적당히 만족해요,중간 정도에요
27018728,Rusin ,,2017.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27016340,강*희 ,,2017.07.10,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27015968,손*희 ,,2017.07.10,"
                    
                        늘 쓰던거라 구매합니다
하나만써도 크게 무리가 없어요
가격도 좋은 편이었어요
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27013799,정*영 ,,2017.07.09,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,아주 만족해요,
27010088,지린다커 ,,2017.07.09,,"피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
27004900,김*라 ,,2017.07.09,"
                    
                        저희아들들과함께씁니다~
제일좋은것같아요~
연령상관없이여~~
                    
                ","피지오겔 데일리 모이스쳐 테라피 페이셜 크림, 150ml",0,,
